selection_stage,selection_origin_idx,selection_origin_time,train_start_time,train_end_time,validation_start_time,validation_end_time,purge_hours,candidate_L_train_days,candidate_L_obs_hours,candidate_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,prediction_disagreement,validation_positive_rate,selected_L_train_days,selected_L_obs_hours,selected_lambda,adst_action,previous_val_pr_auc,val_pr_auc_delta,candidate_count
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.3,0.16389548141605995,0.6558951359856351,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.4,0.1264753085793425,0.6256561801646926,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.5,0.1001353668580702,0.5919987371566928,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.6,0.09089970561621855,0.5569904861716556,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.7,0.08619581271066666,0.5297413568245497,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.8,0.08316299990354319,0.5104304652286408,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,0.9,0.08103932970439011,0.4958438442123382,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,17856,2023-07-17T09:40:00+00:00,2023-06-20T09:40:00+00:00,2023-07-11T09:40:00+00:00,2023-07-12T21:40:00+00:00,2023-07-15T21:40:00+00:00,36,21.0,24.0,1.0,0.07954980937321979,0.48457001010858025,0.07954980937321979,0.27279382442369543,0.15514464676380157,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.0,0.06068024093964656,0.29976424661808343,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.1,0.06170116919647439,0.3178164513640135,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.2,0.06677339045432931,0.3540278921946842,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.3,0.06987388442237646,0.3838807930361423,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.4,0.07505144778286821,0.43582440881463014,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.5,0.08356836474174417,0.5012931848910023,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.6,0.09201727620262057,0.5497173629637513,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.7,0.09761053217273402,0.576926571354629,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.8,0.10103886407726442,0.5924554902781237,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,0.9,0.10357626118475594,0.6041209967855768,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,1.0,1.0,0.1070408711456946,0.6184346799726206,0.1070408711456946,0.06068024093964656,0.16211503744125366,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.0,0.06068024093964656,0.29976424661808343,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.1,0.06321178413233178,0.32849681581041434,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.2,0.06773331400278479,0.3597734569439036,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.3,0.07102602554454587,0.3917073931730395,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.4,0.07888018001475751,0.45961686205553764,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.5,0.08981431084825564,0.5298129249314909,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.6,0.09874415796547015,0.5753621607501771,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.7,0.1040849457315907,0.599443229999347,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.8,0.10724829030060028,0.6129480685646839,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,0.9,0.10971928493109362,0.6232973982280765,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,6.0,1.0,0.11254198938145112,0.6340582079047234,0.11254198938145112,0.06068024093964656,0.18074148893356323,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.0,0.06068024093964656,0.29976424661808343,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.1,0.07555176726047252,0.38801823683211234,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.2,0.08371725584527179,0.4269666488490721,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.3,0.09133525830064472,0.4679814293903239,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.4,0.10371953701155137,0.5557443457355079,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.5,0.11555853703669472,0.613606737469434,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.6,0.12351064327909103,0.6418636010729255,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.7,0.12818555387624028,0.6566228289341612,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.8,0.1311340284275552,0.6663494844587845,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,0.9,0.13336100420563043,0.6740955716424517,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-07-05T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,7.0,24.0,1.0,0.1356602988133513,0.6818289704413362,0.1356602988133513,0.06068024093964656,0.23185722529888153,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.0,0.37155495927319365,0.5864071360675682,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.1,0.37554117251981206,0.7069949522190161,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.2,0.25052675000271823,0.7136331397584708,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.3,0.16678088258409968,0.6908929420557312,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.4,0.1336105750135414,0.6549775861109834,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.5,0.12362333019008584,0.6322734460598526,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.6,0.11833927849601722,0.6155788307626817,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.7,0.11467666738449053,0.6016998662471067,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.8,0.11201371488671003,0.5903017010562366,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,0.9,0.11007643238924186,0.5812185590000217,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,1.0,1.0,0.10866736913838798,0.5741321420537961,0.10866736913838798,0.37155495927319365,0.11069933325052261,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.0,0.37155495927319365,0.5864071360675682,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.1,0.33763729047197005,0.669094780734746,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.2,0.193006396678371,0.6646414430800414,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.3,0.12358420932402643,0.6262841221045401,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.4,0.10337511928654428,0.5812423636288877,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.5,0.09714112949089397,0.5558497759094834,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.6,0.09351192697367722,0.5374055711829029,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.7,0.09098010759211295,0.5227551015965693,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.8,0.08907568140602612,0.5106300414319541,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,0.9,0.08769376187372614,0.5010669078894857,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,6.0,1.0,0.08671203564359604,0.4937240385150285,0.08671203564359604,0.37155495927319365,0.11745817214250565,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.0,0.37155495927319365,0.5864071360675682,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.1,0.31929490416837797,0.7386806063142007,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.2,0.16841397799481947,0.7084197083558068,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.3,0.1273220664193591,0.64534137946881,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.4,0.11871297177743684,0.6108995885828724,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.5,0.11557040753681831,0.592495166272019,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.6,0.11383846173310569,0.5801897404516639,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.7,0.11257440164217883,0.5704366536138678,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.8,0.11166522963762997,0.5627855575899324,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,0.9,0.11105387041297152,0.5571119388364707,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-28T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,14.0,24.0,1.0,0.11064854740171891,0.5529190444286962,0.11064854740171891,0.37155495927319365,0.14719431102275848,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.0,0.37020888431677434,0.5803328681409315,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.1,0.38739289334591726,0.5892357751500186,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.2,0.3737647231453,0.620263007045609,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.3,0.34095681753728335,0.6388933145321432,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.4,0.313580172978977,0.6506679276041301,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.5,0.23156203143445725,0.6539065761436114,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.6,0.14725697607563193,0.6372543844585427,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.7,0.10361417701127787,0.5806303123238901,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
development,18144,2023-07-18T09:40:00+00:00,2023-06-21T09:40:00+00:00,2023-07-12T09:40:00+00:00,2023-07-13T21:40:00+00:00,2023-07-16T21:40:00+00:00,36,21.0,1.0,0.8,0.08997236718013599,0.5300961182636794,0.07952458659450379,0.37020888431677434,0.12454094737768173,0.09090909090909091,,,,,,,
