selection_stage,selection_origin_idx,selection_origin_time,purge_hours,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,adwin_triggered,adwin_loss_triggered,adwin_disagreement_triggered,adwin_prevalence_triggered,adwin_stable,adwin_stable_count,adwin_loss_state,adwin_disagreement_state,adwin_prevalence_state,previous_val_pr_auc,val_pr_auc_delta,candidate_count,branch1_input_validation_ap
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.15314788404653615,0.1124104080714012,0.10454614157613827,0.06903252760346698,0.09668187508087535,0.5405711064780815,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.15409083623631398,0.11414337787503627,0.10541262647795581,0.06920949036942729,0.09668187508087535,0.5409040377948857,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.15148287455785991,0.1106793587538062,0.10368061691734078,0.0678436923812632,0.09668187508087535,0.5398301160550064,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.1526256853560892,0.11410779114849405,0.1053948331146847,0.06717229512255321,0.09668187508087535,0.5404661894667552,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.15338725412789445,0.1163924974639098,0.10653718627239257,0.0667428584587996,0.09668187508087535,0.5404355570514626,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.15409083623631398,0.11414337787503627,0.10541262647795581,0.06920949036942729,0.09668187508087535,0.5409040377948857,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.15234914790395515,0.1061169641536426,0.0904073915722633,0.08853298520157588,0.074697818990884,0.5569618397552072,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.15206600155261127,0.10742879004414935,0.08983946130575252,0.08916580592263378,0.07225013256735568,0.5589655546712765,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.1471137371832325,0.09648487306506173,0.08333807455316555,0.09082893717615453,0.07019127604126939,0.5371073534910437,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.1466043136987791,0.09694871147945619,0.08273163331546057,0.09107243713868593,0.06851455515146496,0.5341691317234818,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.14368434931228788,0.0995048518987118,0.08346390536077102,0.0861657997699258,0.06742295882283023,0.5313115538076215,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.14175582795631103,0.10431560382375943,0.0863311470851866,0.07974595677600028,0.06834669034661378,0.5291836880836662,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.1404426715040241,0.11571835550813427,0.09309673776043784,0.06945814046689837,0.0704751200127414,0.5304988629573528,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.13598321564781848,0.12551181655584745,0.09898430354018202,0.05663018887626471,0.07245679052451659,0.5319858052750943,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.13408578003560437,0.13830278435019938,0.106445363199931,0.046952977973676986,0.07458794204966261,0.5311222040641188,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,fusion,,,,0.13314966229956726,0.14616672150945975,0.11177793117312645,0.04125402263067954,0.07738914083679314,0.5285739298659481,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.11826473784271425,0.12421890113761386,0.09569121812514762,0.03951809775598907,0.06716353511268139,0.5118132140466348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.11655532862295022,0.12062112679632567,0.09488263486946515,0.03716258808951209,0.06914414294260463,0.5148606959266707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.11578534221449488,0.11863926321298762,0.09425616173217068,0.03637812964355815,0.06987306025135373,0.5153070727800428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.11643816692506272,0.11896930979064965,0.09320531312417077,0.039013502033964205,0.06744131645769189,0.5048038900074966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.11373938403837107,0.11005043968891688,0.08964977102834422,0.03792198699714133,0.06924910236777156,0.49603953535477235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.11382646578890672,0.10696539937995073,0.08863762134151579,0.038637987366586184,0.07030984330308085,0.4953441660946167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.11744574744324159,0.11694119752376532,0.0918352479195155,0.0416173182148606,0.06672929831526567,0.49899925540108225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.11559343430166867,0.10777383495550852,0.087961315391131,0.04229371835113044,0.06814879582675348,0.48337604754481706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.11181260924212598,0.10358158265167867,0.0862689901950825,0.03879136742137043,0.0689563977384863,0.47550523669386585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.153990975943777,0.15509595578164243,0.12648744075677318,0.045370919285936465,0.09787892573190393,0.5428167775835758,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.15957117877298396,0.15524364188126458,0.13492129158065963,0.03860784667675251,0.11459894128005468,0.5430814749922063,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.1590073708241988,0.1551058238302409,0.13411303891985613,0.03915678145765985,0.11312025400947134,0.5430753521324755,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.15211560128226045,0.15455692371774998,0.12387903257838093,0.04713840925944014,0.09320114143901187,0.5426575702984415,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.15135436212867545,0.1545652987677439,0.12379383976239453,0.04637262028844689,0.09302238075704512,0.5424890016005218,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.15053485569365557,0.15455823505984093,0.12290394985930309,0.04685007750429414,0.09124966465876523,0.5424331743949037,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.1514254122433736,0.15501061955314988,0.12371033055858943,0.046790920412161006,0.09241004156402899,0.542588905505513,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.1498390704215401,0.15395908866044267,0.12299927282200698,0.04560434483907254,0.09203945698357129,0.5420742624124912,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,branch2,,,history_only,0.14941228734185089,0.1538032050452211,0.12235909820247318,0.04607498947709034,0.09091499135972525,0.5421458166043308,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.15957117877298396,0.15524364188126458,0.13492129158065963,0.03860784667675251,0.11459894128005468,0.5430814749922063,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.15557909658111635,0.16938503050045328,0.12265369584723018,0.06020002037060843,0.07592236119400708,0.5442293992133015,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.1564560806037666,0.1762982585390393,0.12504586116296695,0.06102793837116675,0.07379346378689461,0.5463833358054145,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.15466998138283103,0.1803077095428291,0.12575836917920877,0.06046086610220981,0.07120902881558842,0.5461480007951789,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.14935539743750917,0.17864523995596043,0.12379615472770558,0.05755140782565507,0.06894706949945072,0.5351719773404516,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.14605809585919097,0.17307753870495005,0.12003455758899245,0.056834446585202154,0.06699157647303486,0.5319375384431181,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.1414430758675049,0.16439299906899593,0.11505570777192307,0.05491234164598099,0.06571841647485022,0.5270119128570258,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.13624618103408062,0.15492481330762992,0.11015888094751837,0.051933485520674325,0.06539294858740682,0.5222315491950983,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.12966966187917048,0.14100263833141236,0.1032426514082114,0.0484491297461358,0.06548266448501044,0.5185652192528799,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.12278816645788564,0.12936889085224174,0.09773891020009864,0.04383949051756714,0.06610892954795557,0.5149612335581311,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22464,2023-08-02T09:40:00+00:00,36,fusion,,,,0.1182833610499701,0.12426360916819201,0.09570713240743832,0.039535053342125655,0.06715065564668463,0.5116458912231273,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.12288302644073201,0.11044281108590077,0.08992387075502689,0.04953076311980672,0.06940493042415301,0.4985144613600439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.11963354287975242,0.10815116282256279,0.08935039211122961,0.04549488352732554,0.07054962139989641,0.4942319803199287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.1184739103660486,0.10717924761494357,0.0891426565877044,0.04401731447595578,0.07110606556046521,0.49281805662088923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.123583120058463,0.11384418520773079,0.09235844959450008,0.047515449919585,0.07087271398126938,0.49641874823609244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.12119731944493506,0.11323368314754176,0.09485805143570249,0.040157481317065535,0.07648241972386322,0.5008744746116467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.12072585349972564,0.11230787093451948,0.09547623913919051,0.038261668415972616,0.07864460734386156,0.5040806377532517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.12302596118173685,0.11398071589851212,0.09242934099229508,0.04671132097896033,0.07087796608607802,0.4934798112399211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.12270436580017041,0.11129496858424126,0.0944993305856355,0.04217950126257754,0.07770369258702976,0.4895217974011857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.11925966975833313,0.10790027406422834,0.0950252589361465,0.03584862636367803,0.08215024380806464,0.49012483922313876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.14570040993928043,0.10878084024944434,0.09190683315661716,0.07731312447696341,0.07503282606378996,0.522324060826577,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.14604778560419562,0.10613558386061499,0.09242789665398993,0.07665149775293302,0.07872020944736488,0.5287690235330228,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.14716299711512068,0.10711092020951768,0.09410071392037753,0.07578954704180671,0.08109050763123737,0.531842927092972,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.14573341186453972,0.10855846152886867,0.0919563360445061,0.07725089954971165,0.07535421056014355,0.5231193559218674,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.14838494272158928,0.10896522229373484,0.09587197044997643,0.07503008291897156,0.08277871860621802,0.5342862716254607,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.15052812386700995,0.10896437084668106,0.09884724858277143,0.07355313169556611,0.08873012631886179,0.5378982370371457,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.1457208031307698,0.10857510144522889,0.09193742294385118,0.07726477549701889,0.07529974444247348,0.5229812085705059,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.1487139354000173,0.10897124141963632,0.09642712134772241,0.07465068751456735,0.08388300127580851,0.535155465283938,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,branch2,,,history_only,0.15159625592908169,0.10914157981749568,0.10075060214131902,0.07223226441453601,0.09235962446514236,0.5393101374779931,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.15159625592908169,0.10914157981749568,0.10075060214131902,0.07223226441453601,0.09235962446514236,0.5393101374779931,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.14600240028749592,0.11151099859385297,0.09543551100035744,0.07270695600789875,0.07936002340686192,0.521374613908646,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.1415129477626502,0.11502761354292569,0.09475491885046101,0.06816608126897739,0.07448222415799634,0.49950098804339316,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.14289024089972524,0.1189435322976276,0.09463950088950271,0.07106376328007305,0.07033546948137782,0.49380543284208617,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.14401554612402015,0.12164433532507668,0.09501305544160416,0.07263129420790392,0.06838177555813164,0.4922074341115465,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.14123152796218927,0.12145638514445443,0.09432021095103141,0.06994467785814652,0.06718403675760837,0.491639963642245,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.13728568545415384,0.11765772898591083,0.09208033290194563,0.06725461515040859,0.06650293681798043,0.4917252126466016,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.13381844108150523,0.11845730339893389,0.09257625703354432,0.06203537590818694,0.06669521066815474,0.49243059707744274,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.12945872452015697,0.11800463815458968,0.09282049008483423,0.05574538534929672,0.06763634201507879,0.4930834830082049,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.1261990352479363,0.11618598407466217,0.09264727894058394,0.05119395597993287,0.0691085738065057,0.494262080088326,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22752,2023-08-03T09:40:00+00:00,36,fusion,,,,0.1236536325036739,0.1139879780322747,0.09247019962337658,0.04747093318550813,0.07095242121447845,0.49643810677778294,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.1268808977972583,0.12644758914991117,0.1017986056925824,0.04078346492679381,0.07714962223525362,0.5548368691898973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.12447628735749723,0.1260064625158998,0.10220486647596798,0.03700958919248499,0.07840327043603615,0.5555380954396233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.12307160049173164,0.12552966377114877,0.10219056711858612,0.03514509066473734,0.07885147046602349,0.5551042252094008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.1289637288206875,0.13122400820742974,0.10422080046513418,0.041358680984751754,0.07721759272283862,0.5560704398891368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.12744304848300195,0.13755782610486572,0.10767581326307105,0.037104945368485256,0.07779380042127636,0.5537202504336082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.12763967436159235,0.1408903742987071,0.1099037341544591,0.03562641896610004,0.0789170940102111,0.5556341007403828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.12826714498488243,0.1325745454903272,0.10491473009330013,0.0400089259341246,0.07725491469627305,0.5544246704044099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.12833561918197586,0.13893218815944391,0.10906521311312531,0.03657031445122848,0.07919823806680669,0.5441989132802695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.1260697642003836,0.14174909827741403,0.11175408065020181,0.03177543568003023,0.08175906302298959,0.543538334988431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.15881814789495308,0.11766563349639736,0.11390938664648413,0.06358458880899491,0.1101531397965709,0.5389676346980198,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.1584991416737733,0.11704320506062124,0.11336383220461797,0.06390162369999039,0.1096844593486147,0.5385607014969499,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.1601948399191266,0.12170149874613113,0.11563236278661324,0.0632153858690137,0.10956322682709532,0.5388514304976592,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.15924261241238327,0.11714953807237705,0.11446975421269094,0.06335617694507722,0.11178997035300484,0.5397634016292131,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.1610046350588036,0.11766474817139255,0.115754088715207,0.06401294896471844,0.11384342925902144,0.5406587771912034,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.16196967919130092,0.11766488166062077,0.11658310881812634,0.06419238035364296,0.11550133597563189,0.5409227243376394,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.1591406489468723,0.11723579978986132,0.11439313822436295,0.06332508651058298,0.11155047665886457,0.5396735096808973,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.16038136143678572,0.11760775598973608,0.11625420695923308,0.062415005577373533,0.1149006579287301,0.5404918011743,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,branch2,,,history_only,0.1633133644736379,0.12366967446273881,0.12065221151451136,0.060382265597606816,0.11763474856628392,0.5405338450352247,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.1633133644736379,0.12366967446273881,0.12065221151451136,0.060382265597606816,0.11763474856628392,0.5405338450352247,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.15821661113177318,0.1289422612498156,0.10176372922063316,0.08286316524439817,0.07458519719145074,0.5450836733865567,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.1607267908909317,0.13740656054232037,0.10465819034786157,0.08368002410359918,0.07190982015340278,0.5398121542256841,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.16348642994357668,0.14444284536187882,0.10704241362705048,0.08546567820972496,0.06964198189222215,0.5405895972542171,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.1618733809293073,0.1502153383445399,0.10915496855863455,0.08174613946280357,0.0680945987727292,0.5420243945151503,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.15671167557906843,0.1527946408665811,0.11057230347499927,0.07379815150928844,0.06834996608341745,0.543027295262264,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.1507324969914755,0.14681385364514116,0.10820967357553007,0.06789626525142597,0.069605493505919,0.5465557683180028,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.14550846186660008,0.14600896230310256,0.10856811234441473,0.06052870125867362,0.07112726238572689,0.5514155923421938,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,23040,2023-08-04T09:40:00+00:00,36,fusion,,,,0.13867270999359146,0.14239787612109822,0.10764172144993236,0.05226061000738583,0.0728855667787665,0.5546615129718028,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
