selection_stage,selection_origin_idx,selection_origin_time,purge_hours,validation_mode,pool_origin_count,pool_validation_block_count,adwin_enabled,dynamic_selector,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,branch1_input_validation_ap,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,val_roc_auc_b1,val_roc_auc_b2,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,b1_window_action,b1_window_pending_train_days,b1_window_change_streak,b1_window_gain,b2_window_action,previous_val_pr_auc,val_pr_auc_delta,candidate_count,window_change_relative_margin,window_change_absolute_margin,window_change_q25_tolerance,window_confirmation_checkpoints
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.23383012739542372,0.27111038714194796,0.1851146402657571,0.09836959062513859,0.09911889338956624,0.691583501730603,"{'1': 0.1632300286410352, '6': 0.2052455366660116, '24': 0.2281065367794187}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.26138289262870806,0.3266319818383653,0.21563120240422265,0.11135775533591125,0.10463042297008002,0.72368941047843,"{'1': 0.16521498963679926, '6': 0.22139557908937887, '24': 0.2512280609280138}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.23002015272554951,0.26288028405840663,0.17405467200994282,0.1073511200095929,0.08522905996147902,0.6661357197096277,"{'1': 0.16324323089526246, '6': 0.20007883364856027, '24': 0.2237733278320179}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.21847708314836126,0.2278838233996923,0.15439952646051752,0.10868223316898455,0.08091522952134272,0.6465239060176108,"{'1': 0.16278660963549788, '6': 0.20409392177843785, '24': 0.21310799626658547}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.23645785955539192,0.11181053690264524,0.08628738465988375,0.21339313623987466,0.060764232417122276,0.535309858901264,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.31603218679277406,0.366415962763109,0.24011150594469932,0.14887279839625778,0.11380704912628961,0.6269881119901801,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.3155615117410874,0.36500393760804883,0.2394054933671692,0.14871490980941807,0.11380704912628961,0.624789540138916,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.23645785955539192,0.11181053690264524,0.08628738465988375,0.21339313623987466,0.060764232417122276,0.535309858901264,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2696471078623927,0.1276534648369876,0.09732048049949646,0.2449618874214654,0.0669874961620053,0.5781159726653486,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.28004753123146475,0.14098182312808927,0.10812082562270232,0.24461700875926465,0.07525982811731538,0.6006308341195631,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.27972247471440886,0.14895727976202214,0.11313690839358853,0.23739608494982642,0.07731653702515494,0.6176356772860057,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2834654933615224,0.1595280744090403,0.12172449371712517,0.2308095370805936,0.08392091302521004,0.6532670448112662,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.28703531620875933,0.17329662907651414,0.1339999446212734,0.21879016473923815,0.09470326016603264,0.6903822299913202,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2854835041619384,0.18281401794398808,0.14386746582099574,0.20278418884521704,0.1049209136980034,0.7152918146489572,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.27813827271477576,0.19110716853687112,0.15114963166987083,0.18252844457010498,0.11119209480287051,0.7292675942994595,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2658289505834906,0.20152731693434167,0.15840234148848736,0.15595125847981567,0.11527736604263304,0.7391192268746378,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.24980447764080907,0.210743169940785,0.1644250113898102,0.1265288678088117,0.11810685283883535,0.7477754897305035,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.2328651672048612,0.2209521751330094,0.17092354026231688,0.09665457310061465,0.12089490539162431,0.7499244264551854,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.32737775720114737,0.3721341996706188,0.2752378967629575,0.10814986101613815,0.17834159385529624,0.7910723231170028,"{'1': 0.2095078224011971, '6': 0.2701969537387052, '24': 0.3084610140012622}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.30400371294525635,0.30874816943745,0.23876238044843268,0.10852743142726191,0.1687765914594154,0.7884247363291342,"{'1': 0.19025798778827352, '6': 0.25421950106141583, '24': 0.30176235500485615}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.2817931151813433,0.2483165214776139,0.20641548074389515,0.1119555284766396,0.16451444001017637,0.7850653361276768,"{'1': 0.18863061181412577, '6': 0.23902596255868302, '24': 0.29954794996823036}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.332276674631007,0.39678672122931957,0.2836418998183561,0.11517457640570573,0.1704970784073926,0.784438405938,"{'1': 0.21923949045350621, '6': 0.28151309491009774, '24': 0.29876068510129555}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.3052540881371045,0.37022108801967263,0.26059098081790544,0.10955406540848478,0.15096087361613825,0.7630038207319311,"{'1': 0.183346916442053, '6': 0.26099823785105714, '24': 0.2795084060171135}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.28462847147431786,0.3276663067823591,0.23452630243125283,0.10394146570380745,0.14138629808014658,0.7477476171320125,"{'1': 0.17512098561438547, '6': 0.24823997554541877, '24': 0.2688539357333701}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.329481295989732,0.3962240579972476,0.2813572716173177,0.11587966108178097,0.1664904852373878,0.7801939016752611,"{'1': 0.2147017470886374, '6': 0.27501846859987095, '24': 0.29383221081185107}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.2841705737302315,0.3177916649101846,0.22482284759943438,0.1131655388736576,0.13185403028868414,0.7378547366031748,"{'1': 0.2005769490604081, '6': 0.2506198947256995, '24': 0.2640094240933095}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.25957104494493244,0.26816819151487953,0.1878587520207865,0.12076855258764155,0.10754931252669347,0.7015921016328468,"{'1': 0.1932986394388332, '6': 0.24192875244791603, '24': 0.24638669098754332}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.35284069851182726,0.34786347764710995,0.2244673035018403,0.20763076431148983,0.10107112935657064,0.7017901173911052,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.3334195984737422,0.33851034393426166,0.21966597354784592,0.18787166883077047,0.1008216031614302,0.6971412185835173,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.313550919211014,0.2789043061460771,0.18986295465375364,0.1894280866266207,0.1008216031614302,0.6794265964123061,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.35284069851182726,0.34786347764710995,0.2244673035018403,0.20763076431148983,0.10107112935657064,0.7017901173911052,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3747813406023793,0.35599563798229855,0.23260728274065895,0.22489267721269549,0.10921892749901936,0.7361298945224704,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.38689885996178663,0.3356094526842809,0.2307864936363559,0.2367855084286753,0.12596353458843088,0.7535843720640404,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3822969383833172,0.3090995281541316,0.22285667372241036,0.2362222455315489,0.13661381929068914,0.7662991626830781,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.37638843045773007,0.28839920225340404,0.22035628061274545,0.2275491661760743,0.15231335897208687,0.7809324730896764,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.37011364724127743,0.25937248517259426,0.2152881273559143,0.2218952537083327,0.1712037695392343,0.7900229224206425,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3678517665230567,0.23281147950874959,0.21233465639566113,0.2205689837850193,0.19185783328257267,0.7941676146034456,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3660759336470698,0.2151563946255422,0.21275096751737155,0.2168431411498368,0.21034554040920087,0.7962570823417758,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.36620839651511755,0.27306322345786016,0.23197172211918338,0.19278133682302112,0.19088022078050657,0.7981227219486948,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3514866225700454,0.32555148810106077,0.2514471168618489,0.15387260086140478,0.177342745622637,0.7975438911712268,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.31022503932124984,0.3258674861366019,0.2468291054772567,0.11046628113322611,0.16779072481791152,0.7886104718693528,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.240790970401221,0.24238931216296714,0.19409802575581675,0.07691008421888415,0.1458067393486664,0.707906062752183,"{'1': 0.19461234482500753, '6': 0.2086599348574983, '24': 0.2375806077496844}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.2358396604949218,0.24787832902901613,0.19440826417341947,0.07306950863896607,0.1409381993178228,0.7025271305428845,"{'1': 0.19883386042749382, '6': 0.1967250850635304, '24': 0.22520091038973633}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.23284684274665265,0.24810377342053713,0.19347844362126534,0.07133741049765589,0.13885311382199356,0.700535692315532,"{'1': 0.20035267438327584, '6': 0.19546893888208328, '24': 0.22010380662736828}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.23073728240315158,0.2184261190757908,0.18155869340881134,0.07578393814757403,0.14469126774183189,0.7042052193064201,"{'1': 0.17940893987785447, '6': 0.20049946081797546, '24': 0.22890313638025903}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.20074777711300099,0.17152803357878774,0.16089194492525277,0.05702974931255728,0.15025585627171784,0.6820493273013962,"{'1': 0.16549059592908785, '6': 0.18364018964678377, '24': 0.20033511235961185}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.18715011125556447,0.1561055936738807,0.1528152909690899,0.04863103086303827,0.14952498826429914,0.6668009029878034,"{'1': 0.15913541957336527, '6': 0.1767234341588726, '24': 0.18161498445335345}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.22873926636592734,0.2188875901032573,0.1825264261675915,0.07178214281350272,0.14616526223192566,0.6995195988503866,"{'1': 0.17736148141472538, '6': 0.18917386954408202, '24': 0.22491619112181796}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.18527192414678073,0.16109069532027992,0.15642128449131198,0.04097870685350951,0.15175187366234405,0.6552311942123606,"{'1': 0.1512268984049984, '6': 0.16094053066534827, '24': 0.18376271954857668}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.1645028055416235,0.15184655031999977,0.14905045701249892,0.021971851127914666,0.14625436370499803,0.6260254405725086,"{'1': 0.13426687692860384, '6': 0.1450922105042953, '24': 0.1659513718355756}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.3368584490318973,0.45498674945030376,0.27590945328831856,0.16973119581098364,0.09683215712633333,0.7270637016104701,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.3150276162371611,0.41316912737706935,0.2550006422517013,0.15454661110143425,0.09683215712633333,0.7226739553882208,,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch2,,,history_only,0.29026993250209154,0.360808513002872,0.22882033506460264,0.13844141526569417,0.09683215712633333,0.7072007903486833,,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3368584490318973,0.45498674945030376,0.27590945328831856,0.16973119581098364,0.09683215712633333,0.7270637016104701,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.37516889126434244,0.4814366448351037,0.29410036799791756,0.19115647519421616,0.10676409116073146,0.7567371616597985,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.38640203686265906,0.49038709526844726,0.29846622016435953,0.2000529027964181,0.10654534506027177,0.7590138581013153,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3785419868669666,0.48517886706903424,0.29222896019320604,0.19929790479605594,0.09927905331737782,0.7541693604962298,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.36940134535879005,0.46844062883691595,0.282352703361335,0.19555240427842457,0.0962647778857541,0.7511191364519941,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3615936768588263,0.4523586245023234,0.274650730479535,0.19018819341790835,0.09694283645674656,0.7472793948621125,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3508498443396995,0.43609155580867465,0.26773213494960385,0.18086929983604352,0.09937271409053305,0.7378848804216016,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3383081316472662,0.43182038674727413,0.2686738918180228,0.165657399226013,0.10552739688877152,0.7301649209072263,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.3212820027402616,0.4220112977306623,0.2699635139381716,0.14380377935459768,0.11791573014568084,0.7253545378491343,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.28588085504362976,0.362986690609321,0.24635376782429155,0.11042466677789628,0.12972084503926212,0.7179816230971293,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20448,2023-07-26T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,fusion,,,,0.23649048680793605,0.2507601906929584,0.19592462078792533,0.07277228494727075,0.14108905088289225,0.7031344808547,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,3.0,all_1_6_24,0.2593152773114376,0.2333424929416736,0.19910416449671364,0.08962290426696076,0.16486583605175364,0.7106289582019741,"{'1': 0.1816840707088383, '6': 0.22875637092157772, '24': 0.2760113586902654}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,7.0,all_1_6_24,0.24665373859785736,0.21637083232235477,0.18853166156367157,0.0852820690213154,0.16069249080498837,0.7064445777498537,"{'1': 0.18566839853195136, '6': 0.22459594988259143, '24': 0.26920996787451107}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,7.0,14.0,all_1_6_24,0.240239505579992,0.20635222958605373,0.18292623119412155,0.08327949592846581,0.1595002328021894,0.7056953650938134,"{'1': 0.18607369369418572, '6': 0.22518547946965997, '24': 0.2664178601636721}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,3.0,all_1_6_24,0.281080953389882,0.3113456134025486,0.23825046060244728,0.08503432522659561,0.16515530780234594,0.7076252770206738,"{'1': 0.18604148711082655, '6': 0.2516863772790028, '24': 0.27398597854725065}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,7.0,all_1_6_24,0.26453663513200626,0.30371290854422683,0.23318388723160116,0.07267887015282076,0.1626548659189755,0.689119490601327,"{'1': 0.18420236982442204, '6': 0.23992147827646937, '24': 0.25599344069006524}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,14.0,14.0,all_1_6_24,0.2557018177935055,0.2742051443384352,0.21990612711118168,0.06729228626481827,0.16560710988392816,0.6806012974221106,"{'1': 0.18228154140816236, '6': 0.2317846143510461, '24': 0.24748967485434736}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,3.0,all_1_6_24,0.2799674587123575,0.31547153532870825,0.24298435897173765,0.0789837102845917,0.17049718261476704,0.7031114617727922,"{'1': 0.18437593823920248, '6': 0.24611747979055285, '24': 0.270011823049739}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,7.0,all_1_6_24,0.2574538694204709,0.26398809619685165,0.2190630096707457,0.06552270719044562,0.17413792314463977,0.6714599425173917,"{'1': 0.18571164505600238, '6': 0.22897129123539042, '24': 0.248428251702091}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20736,2023-07-27T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,False,branch1_validation_performance,branch1,21.0,14.0,all_1_6_24,0.24636155470733132,0.22764813977523105,0.19674963300088744,0.07455980171246482,0.16585112622654383,0.6554514566018687,"{'1': 0.18321215285012546, '6': 0.22900458231596924, '24': 0.23655985323029063}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
